Theta,Phi,Psi,Px,Py,Pz,ActuatorLengths_1,ActuatorLengths_2,ActuatorLengths_3,ActuatorLengths_4,ActuatorLengths_5,ActuatorLengths_6
45,15,-15,-0.5,1.5,5.5,5.516267381,7.16801677,7.689199852,6.890804778,6.338363693,5.661998777
45,15,-15,-0.5,1.5,9.5,9.175347702,11.18955825,11.92928221,10.64099162,9.356649012,8.751262796
45,15,-15,1.5,-2.5,-2.5,4.668350565,5.720291932,6.087289261,4.458723469,4.269241672,4.786505352
45,15,-15,1.5,-2.5,1.5,3.301273116,6.528535234,7.019127382,4.723656625,1.786994047,0.85099933
45,15,-15,1.5,-2.5,5.5,5.961838314,8.926692374,9.342660548,7.288552304,4.567431173,3.395761818
45,15,-15,1.5,-2.5,9.5,9.327243237,12.35747861,12.88625854,11.12917788,8.230831413,7.39145024
45,15,-15,1.5,-0.5,-2.5,3.671568156,3.997543609,4.630511787,4.170582026,4.947802672,5.013711941
45,15,-15,1.5,-0.5,1.5,1.624438285,4.675779271,5.798980358,4.391514451,3.079343214,1.974500953
45,15,-15,1.5,-0.5,5.5,4.954908486,7.864190087,8.721058625,7.179232858,5.083383862,3.899263702
45,15,-15,1.5,-0.5,9.5,8.947301078,11.78357113,12.68864593,10.9866424,8.672230436,7.600615651
45,15,-15,1.5,1.5,-2.5,3.508314028,2.341647135,3.703238783,4.658944778,5.99746417,6.009337354
45,15,-15,1.5,1.5,1.5,1.258713315,3.499823035,5.149579087,4.770371428,4.795672559,3.845902737
45,15,-15,1.5,1.5,5.5,4.815423528,7.23946853,8.55714639,7.758874069,6.465590675,5.051440263
45,15,-15,1.5,1.5,9.5,9.008417797,11.09448588,12.01206838,10.97663889,9.301526781,8.10431626
45,15,15,-2.5,-2.5,-2.5,6.120789888,5.897899738,5.596327622,3.659282982,4.247592665,5.923298271
45,15,15,-2.5,-2.5,1.5,4.988262629,6.581155051,6.668719958,3.875796486,1.422911493,3.666443662
45,15,15,-2.5,-2.5,5.5,6.809464276,8.936927102,9.548326503,7.10950653,4.439104579,4.931214889
45,15,15,-2.5,-2.5,9.5,10.30753696,12.27108374,12.92197662,10.77081335,8.260911996,8.023035417
45,15,15,-2.5,-0.5,-2.5,5.802045695,4.518842523,3.552638973,2.241845707,4.333222093,6.075900778
45,15,15,-2.5,-0.5,1.5,4.7397298,5.20957021,5.288942137,2.636369064,2.09584589,4.284950436
45,15,15,-2.5,-0.5,5.5,6.662356256,7.941032747,8.372549917,6.524246829,4.518843935,5.343633114
45,15,15,-2.5,-0.5,9.5,9.99716895,11.81527232,12.36447968,10.51712034,8.330870271,8.82132244
45,15,15,-2.5,1.5,-2.5,6.141988594,3.88161409,1.952044748,1.911520825,5.315340668,7.335140772
45,15,15,-2.5,1.5,1.5,5.235713553,4.545944661,4.158026352,2.32216723,3.843193723,5.738438633
45,15,15,-2.5,1.5,5.5,6.961275847,7.853917412,7.943206522,6.257819993,5.619868437,6.393371331
45,15,15,-2.5,1.5,9.5,10.27816256,11.67180201,11.81514624,10.21723206,9.263734377,8.9665118
45,15,15,-0.5,-2.5,-2.5,4.702694539,5.035893461,5.450732717,4.141403209,3.79396835,4.9728262
45,15,15,-0.5,-2.5,1.5,3.300798896,5.635248124,6.396915524,4.200447138,0.755097765,1.755467242
45,15,15,-0.5,-2.5,5.5,5.721413293,8.497249734,9.461341917,7.135160616,4.182097629,3.738179455
45,15,15,-0.5,-2.5,9.5,9.17026028,12.20208948,13.014763,10.84267159,8.161647571,7.590378138
45,15,15,-0.5,-0.5,-2.5,4.207173358,3.122788471,3.399808624,2.728343632,4.146581638,5.562051307
45,15,15,-0.5,-0.5,1.5,2.831874067,4.178008324,5.016784493,3.109629746,1.661956775,2.794296913
45,15,15,-0.5,-0.5,5.5,5.408065889,7.565211343,8.229194589,6.509605742,4.541886846,4.405179755
45,15,15,-0.5,-0.5,9.5,9.24547408,10.89433192,12.02531307,10.70316251,8.33167198,7.585422045
45,15,15,-0.5,1.5,-2.5,4.876594594,2.043839272,1.497135283,2.461239464,5.384766751,6.496082593
45,15,15,-0.5,1.5,1.5,3.615542291,3.243256679,3.967529493,2.822136024,3.631564944,4.637690602
45,15,15,-0.5,1.5,5.5,5.894335615,7.197280579,7.74318876,6.501232585,5.491274568,5.806546706
45,15,15,-0.5,1.5,9.5,9.331883878,10.88893298,11.46740778,10.72130955,8.986892514,8.714920003
45,15,15,1.5,-2.5,-2.5,3.870791725,4.725082755,5.845389135,5.185908647,4.758311847,4.844893554
45,15,15,1.5,-2.5,1.5,2.043051377,5.384671087,6.946500744,5.46432696,2.643410206,0.818949016
45,15,15,1.5,-2.5,5.5,5.022844625,8.170155503,9.499227704,7.908307106,4.900087294,3.322457659
45,15,15,1.5,-2.5,9.5,8.88048292,11.97989211,13.18086266,11.48065624,8.514528024,7.416807883
45,15,15,1.5,-0.5,-2.5,3.32028756,2.8098161,4.051004742,4.292311731,4.772166907,5.153547842
45,15,15,1.5,-0.5,1.5,1.060615843,3.983342938,5.715951627,4.439070177,3.008502356,2.43095409
45,15,15,1.5,-0.5,5.5,4.785162606,7.343927431,8.850120981,7.394205125,5.206591772,4.104088105
45,15,15,1.5,-0.5,9.5,8.794803707,11.10128761,12.48925582,11.15781801,8.86283328,7.776128814
45,15,15,1.5,1.5,-2.5,3.931151782,1.343313852,2.888798007,4.199706086,5.604212073,6.622714047
45,15,15,1.5,1.5,1.5,2.417308993,2.929761202,4.643184833,4.431787265,4.339723699,4.450272406
45,15,15,1.5,1.5,5.5,5.10053587,6.916239648,8.206253337,7.287179914,5.852342278,5.494630787
45,15,15,1.5,1.5,9.5,8.892352953,11.02661269,11.96944098,11.09681123,9.348020006,8.555265344
45,15,45,-2.5,-2.5,-2.5,6.40172226,6.532144461,6.61397482,4.812258854,3.964843016,5.672627627
45,15,45,-2.5,-2.5,1.5,5.477914132,7.030224063,7.417003783,5.152675503,0.860055676,3.378278629
45,15,45,-2.5,-2.5,5.5,7.068748673,9.465269155,10.1333182,7.653352483,4.185864533,4.710924898
45,15,45,-2.5,-2.5,9.5,10.13029716,12.6539121,13.57048055,11.22883105,8.300300941,8.086948916
45,15,45,-2.5,-0.5,-2.5,6.472367257,5.643468333,4.690950934,3.038209263,4.006061797,6.308588391
45,15,45,-2.5,-0.5,1.5,5.49220728,6.10648184,5.952441171,3.475555275,1.18666666,4.492218097
45,15,45,-2.5,-0.5,5.5,7.282834873,8.586213953,9.019663855,6.715324337,4.286255667,5.476346088
45,15,45,-2.5,-0.5,9.5,10.36133767,12.36510142,12.43300079,10.14959983,8.144935801,8.58574429
45,15,45,-2.5,1.5,-2.5,7.418616936,5.037851015,2.997492297,1.880516863,5.067351653,7.758684043
45,15,45,-2.5,1.5,1.5,6.448134561,5.774818294,4.67566105,2.388922479,3.241937403,6.011722233
45,15,45,-2.5,1.5,5.5,8.244116545,8.46978025,8.142375204,6.388655879,5.107224101,6.836623172
45,15,45,-2.5,1.5,9.5,10.81881896,11.78131776,12.16386008,10.46855457,8.615734221,9.618852084
45,15,45,-0.5,-2.5,-2.5,4.698187359,5.270049143,6.139569001,5.368876773,4.49815089,4.891300919
45,15,45,-0.5,-2.5,1.5,3.48525711,5.866053055,7.097894006,5.473003813,2.100082307,1.668188207
45,15,45,-0.5,-2.5,5.5,5.851695562,8.227968935,9.742641721,8.082079505,4.596438029,3.699589988
45,15,45,-0.5,-2.5,9.5,9.20340439,12.05056926,13.25567055,11.36650307,8.883441894,7.65490174
45,15,45,-0.5,-0.5,-2.5,5.0815425,3.819839532,4.101397239,3.877590479,4.452724512,5.780201217
45,15,45,-0.5,-0.5,1.5,3.799402273,4.672722991,5.662555225,4.183088143,2.218993556,3.447986282
45,15,45,-0.5,-0.5,5.5,6.089343999,7.61066515,8.922904976,7.199166478,4.641132675,4.709951717
45,15,45,-0.5,-0.5,9.5,9.65411443,11.48292637,12.37621346,10.74710338,8.466250898,7.937102035
45,15,45,-0.5,1.5,-2.5,5.956483765,3.325688843,2.242192458,3.014581502,5.449038775,6.986023763
45,15,45,-0.5,1.5,1.5,4.95101588,4.105344745,4.273459835,3.402224205,3.748570309,5.366983237
45,15,45,-0.5,1.5,5.5,6.738977999,7.44716088,7.939703073,6.726451878,5.671223645,6.526534813
45,15,45,-0.5,1.5,9.5,9.928614275,11.29083114,11.9576643,10.8149802,8.952167283,9.03878356
45,15,45,1.5,-2.5,-2.5,3.638353212,4.31920034,6.572424867,6.54768342,5.436524526,4.869243441
45,15,45,1.5,-2.5,1.5,1.674628968,5.149118928,7.415315144,6.835307227,4.037120165,1.667233069
45,15,45,1.5,-2.5,5.5,4.849714376,8.218014514,10.17903297,8.819712059,5.659354534,3.671984004
45,15,45,1.5,-2.5,9.5,8.836271391,11.70792161,13.7042056,12.37566797,8.947054946,7.599513339
45,15,45,1.5,-0.5,-2.5,3.962649183,2.651668525,4.736231462,5.452029548,5.623181793,5.689315139
45,15,45,1.5,-0.5,1.5,2.252884732,3.770692579,6.004185626,5.472165685,4.079355851,3.458605314
45,15,45,1.5,-0.5,5.5,5.178073056,7.236881142,8.941396322,7.985283385,5.917783891,4.721211234
45,15,45,1.5,-0.5,9.5,8.814418913,11.16884568,12.36125997,11.52599374,9.064204028,8.191126224
45,15,45,1.5,1.5,-2.5,4.928054424,1.463347818,3.027176075,4.741728007,6.376258265,7.132494943
45,15,45,1.5,1.5,1.5,3.827111203,3.065718797,4.839199722,5.032404348,4.904976094,5.31972151
45,15,45,1.5,1.5,5.5,6.253502609,6.865498004,8.368569318,7.668284208,6.430743333,6.279026226
45,15,45,1.5,1.5,9.5,9.476399595,11.07267109,11.97594719,10.94619987,9.493336528,8.878218459
45,45,-45,-2.5,-2.5,-2.5,8.787752129,7.904330223,5.941857233,1.489860972,4.602217459,8.069502567
45,45,-45,-2.5,-2.5,1.5,6.984163565,7.854514353,6.990046989,3.916130682,3.900340176,6.611531708
45,45,-45,-2.5,-2.5,5.5,7.933969739,9.321652384,9.93113521,7.935942947,6.293965664,7.427834828
45,45,-45,-2.5,-2.5,9.5,10.64183191,12.43270071,13.45540764,11.53203171,10.09362954,9.7227703
45,45,-45,-2.5,-0.5,-2.5,8.003893193,6.134640396,3.981269731,1.478336947,5.896391847,8.40538173
45,45,-45,-2.5,-0.5,1.5,6.438686346,5.832836746,5.550553558,3.94807153,5.338523506,7.211385057
45,45,-45,-2.5,-0.5,5.5,7.096363878,7.935285969,8.758585858,7.726721794,7.377280722,7.589318196
45,45,-45,-2.5,-0.5,9.5,10.09021652,11.30510655,12.84579937,11.57998795,10.42513432,9.831907575
45,45,-45,-2.5,1.5,-2.5,7.643280591,4.449802454,2.218843694,3.080768092,7.230797754,9.358988297
45,45,-45,-2.5,1.5,1.5,6.106385861,4.29111481,4.516702669,4.867602595,6.96684068,7.945579992
45,45,-45,-2.5,1.5,5.5,6.662045833,6.920594544,7.994178597,7.888935679,8.829593522,8.57795111
45,45,-45,-2.5,1.5,9.5,9.574104695,10.24990838,12.0272907,12.06947677,11.96375224,10.83748655
45,45,-45,-0.5,-2.5,-2.5,7.217837087,7.509281816,6.548516255,3.242578233,3.619342209,6.785960892
45,45,-45,-0.5,-2.5,1.5,5.663083193,7.393306198,7.567817258,4.742784041,2.764182512,4.68157054
45,45,-45,-0.5,-2.5,5.5,6.580789272,9.386299565,10.35482835,8.06375766,5.694976518,5.434110956
45,45,-45,-0.5,-2.5,9.5,9.241171912,12.15171524,13.64901907,11.91299423,9.618291929,8.306401311
45,45,-45,-0.5,-0.5,-2.5,6.464671388,5.493188691,5.059370227,3.233192572,5.118375199,7.297365837
45,45,-45,-0.5,-0.5,1.5,4.495758813,5.500337887,6.32477571,4.786069835,4.542186235,5.324352383
45,45,-45,-0.5,-0.5,5.5,5.462221909,7.732067539,9.432910977,8.183474199,6.686199015,6.113781446
45,45,-45,-0.5,-0.5,9.5,8.729282522,11.22235272,13.43116823,12.26682254,10.29721027,8.928842043
45,45,-45,-0.5,1.5,-2.5,6.195427176,3.958127564,3.846678556,4.135700972,6.848342197,7.902924647
45,45,-45,-0.5,1.5,1.5,4.035658548,3.610622671,5.44419451,5.726411154,6.52779577,6.755912933
45,45,-45,-0.5,1.5,5.5,5.199767674,6.373528842,8.946414889,8.792133025,8.21357592,7.051558336
45,45,-45,-0.5,1.5,9.5,8.404077741,10.10078225,12.43280772,12.21707911,11.08798489,9.908344459
45,45,-45,1.5,-2.5,-2.5,6.643660599,7.729085225,7.830027107,5.172554575,3.709958925,5.350313861
45,45,-45,1.5,-2.5,1.5,4.456406601,7.517391039,8.858615274,6.388121616,2.720733053,2.732513523
45,45,-45,1.5,-2.5,5.5,5.535674077,9.344222801,11.37988627,9.200241291,5.849359954,4.11412816
45,45,-45,1.5,-2.5,9.5,8.475161088,12.4418927,14.06932804,12.89833492,9.717561775,7.757430092
45,45,-45,1.5,-0.5,-2.5,5.457746014,6.078689677,6.555461686,4.987265504,5.075239458,6.152139521
45,45,-45,1.5,-0.5,1.5,2.873777281,5.836890685,7.784038849,6.418072863,4.499161355,3.705060503
45,45,-45,1.5,-0.5,5.5,4.35422347,8.240667717,9.948192251,9.201562081,6.774136172,4.81343915
45,45,-45,1.5,-0.5,9.5,7.66807982,10.93953047,13.93153045,12.31959717,10.47983601,7.980668331
45,45,-45,1.5,1.5,-2.5,5.015149998,4.35765474,5.639280167,5.911585667,6.816772975,7.242519116
45,45,-45,1.5,1.5,1.5,2.127825324,4.162482336,6.901531915,7.012746476,6.284666862,5.289743782
45,45,-45,1.5,1.5,5.5,3.914236578,6.647371068,9.820166273,9.50289591,8.150112207,6.108559195
45,45,-45,1.5,1.5,9.5,7.898151976,10.33188069,13.16597001,12.89394463,11.22315259,8.904033618
45,45,-15,-2.5,-2.5,-2.5,7.865155716,6.372092671,5.137788695,1.976209016,3.958359244,7.61286667
45,45,-15,-2.5,-2.5,1.5,6.319325678,6.249578543,6.503606828,4.101491836,3.094022159,5.818110111
45,45,-15,-2.5,-2.5,5.5,6.908220188,8.246964099,9.335341343,7.91483169,5.953932059,6.496718744
45,45,-15,-2.5,-2.5,9.5,9.589375016,11.83893708,13.00497386,11.60186623,9.753095061,8.815398458
45,45,-15,-2.5,-0.5,-2.5,7.332479729,4.682992289,3.231122971,0.574374869,4.69420571,7.617683071
45,45,-15,-2.5,-0.5,1.5,5.606840744,4.585363223,4.974131942,3.754679768,3.968061268,6.23330233
45,45,-15,-2.5,-0.5,5.5,6.415336806,7.122351705,8.664321564,7.695659511,6.558251974,6.980093399
45,45,-15,-2.5,-0.5,9.5,9.143041129,10.61558206,12.3639732,11.67388267,10.17696102,9.106870311
45,45,-15,-2.5,1.5,-2.5,7.100244846,3.5206047,1.294694954,2.152871657,6.026633188,8.400728725
45,45,-15,-2.5,1.5,1.5,5.549517138,3.196967321,3.996492232,4.206989039,5.403306758,7.266150208
45,45,-15,-2.5,1.5,5.5,6.341191948,6.377455535,7.873738923,7.882450804,7.604884704,7.862239096
45,45,-15,-2.5,1.5,9.5,9.409724793,10.05984059,11.89739333,11.85728807,11.02716707,10.17482773
45,45,-15,-0.5,-2.5,-2.5,6.345781345,6.031293892,5.681696295,3.10599616,2.95243929,6.0646942
45,45,-15,-0.5,-2.5,1.5,4.770611894,5.984067007,6.994620305,4.955470384,1.603626036,3.829353803
45,45,-15,-0.5,-2.5,5.5,5.76978245,7.981753743,9.791666297,8.045306682,5.449366831,5.01249892
45,45,-15,-0.5,-2.5,9.5,8.742387596,10.85855561,13.61081534,11.77935514,9.119093118,7.929984127
45,45,-15,-0.5,-0.5,-2.5,5.835983464,4.214907556,4.34004744,2.442002099,3.953302853,6.541586684
45,45,-15,-0.5,-0.5,1.5,3.608365206,4.002656389,5.809598531,4.425891692,2.988909285,4.333363379
45,45,-15,-0.5,-0.5,5.5,4.932881187,6.886470154,9.022248568,8.139704272,6.043384481,5.325063278
45,45,-15,-0.5,-0.5,9.5,8.443386537,10.26261291,12.99322243,12.01150652,9.902316318,8.287937637
45,45,-15,-0.5,1.5,-2.5,5.770131068,2.845201209,2.953989499,3.243286925,5.481629402,7.452488153
45,45,-15,-0.5,1.5,1.5,3.663387576,2.389445746,4.733882598,4.865954026,4.906510161,5.651986664
45,45,-15,-0.5,1.5,5.5,4.80055636,5.91599541,8.415085265,8.449022098,6.931923267,6.381499806
45,45,-15,-0.5,1.5,9.5,8.231100757,9.93000529,12.05060208,11.88836019,10.30312425,9.047415651
45,45,-15,1.5,-2.5,-2.5,5.769926406,6.567187278,6.768202866,4.955021048,3.134696044,5.143040957
45,45,-15,1.5,-2.5,1.5,3.379127462,6.145604654,7.907041819,6.119034782,1.901455011,1.936580337
45,45,-15,1.5,-2.5,5.5,4.770389171,8.333798519,10.47606115,9.308949553,5.383867871,3.619261898
45,45,-15,1.5,-2.5,9.5,8.419648245,11.29227613,13.76329447,12.75801163,9.382795541,7.458894916
45,45,-15,1.5,-0.5,-2.5,4.980506508,4.757456717,5.625995864,4.338632878,4.072668685,5.535159259
45,45,-15,1.5,-0.5,1.5,1.896696093,4.467277835,6.616983224,5.703882288,3.233171843,2.743204535
45,45,-15,1.5,-0.5,5.5,3.752596544,6.936396241,9.598318558,8.923807926,5.895185802,4.145060755
45,45,-15,1.5,-0.5,9.5,7.672898047,10.63525553,13.14836206,12.55999048,9.973090713,7.656444832
45,45,-15,1.5,1.5,-2.5,5.069953589,3.411585004,4.799776808,4.882419371,5.608146652,6.511220614
45,45,-15,1.5,1.5,1.5,1.791891097,2.9930731,6.2327656,6.112938451,4.91166255,4.509143422
45,45,-15,1.5,1.5,5.5,3.863258241,6.246434959,9.198879991,8.973893333,7.098897731,5.454603896
45,45,-15,1.5,1.5,9.5,7.618295512,9.917116049,12.59542962,12.62129874,10.47362081,8.421779617
45,45,15,-2.5,-2.5,-2.5,7.33179988,5.759584258,4.987580823,3.150190316,3.426118712,6.857415622
45,45,15,-2.5,-2.5,1.5,5.855438711,5.788388371,6.327744642,4.691020119,2.247089975,4.739434352
45,45,15,-2.5,-2.5,5.5,6.687054984,7.955371139,9.445763445,8.164994627,5.500552404,5.729231416
45,45,15,-2.5,-2.5,9.5,9.154393231,10.97757586,12.52623602,12.03493493,9.503487339,8.434360882
45,45,15,-2.5,-0.5,-2.5,7.118645313,4.66590061,3.018873182,1.197439399,3.587082644,7.065066813
45,45,15,-2.5,-0.5,1.5,5.369174893,4.420522087,4.954156661,3.813091218,2.648500328,5.261535486
45,45,15,-2.5,-0.5,5.5,6.44993558,6.95561908,8.470334374,7.769996931,5.878709678,5.866856681
45,45,15,-2.5,-0.5,9.5,8.939665134,10.65216748,12.46520008,11.73882088,9.355119543,8.72322762
45,45,15,-2.5,1.5,-2.5,7.559854926,4.021545042,1.045473519,1.09108219,4.791881768,7.629801731
45,45,15,-2.5,1.5,1.5,5.878492749,3.658098343,4.043636397,3.763123711,4.017529575,6.237414053
45,45,15,-2.5,1.5,5.5,6.718772446,6.419263894,7.966760618,7.580535344,6.664137702,7.014897693
45,45,15,-2.5,1.5,9.5,9.321555214,10.06849768,11.5700804,11.84281836,10.2652882,9.504794627
45,45,15,-0.5,-2.5,-2.5,6.028815892,5.169327297,5.299845219,3.948205652,2.881524362,5.56727321
45,45,15,-0.5,-2.5,1.5,4.020503858,4.824022215,6.4721551,5.422144987,1.379495197,2.79706537
45,45,15,-0.5,-2.5,5.5,5.257576876,7.427079598,9.557763079,8.68481833,5.235463057,4.202272146
45,45,15,-0.5,-2.5,9.5,8.340918492,10.85003184,12.7978332,12.31663935,9.24827692,7.901006529
45,45,15,-0.5,-0.5,-2.5,5.756522392,3.563657734,3.499717769,2.67026725,3.163622506,5.971680615
45,45,15,-0.5,-0.5,1.5,3.56687136,3.193122019,5.120405304,4.537507679,1.950177122,3.543691272
45,45,15,-0.5,-0.5,5.5,4.90877652,6.358874298,8.576207209,7.933065712,5.468338079,4.672381753
45,45,15,-0.5,-0.5,9.5,8.3161902,9.988958417,12.45628354,12.07093142,9.547108001,7.891296642
45,45,15,-0.5,1.5,-2.5,6.010552821,2.578749699,1.994933876,2.655335021,4.284584302,6.791585211
45,45,15,-0.5,1.5,1.5,4.021230939,2.18418743,4.425875957,4.514077473,3.633621403,4.879556095
45,45,15,-0.5,1.5,5.5,5.096450988,6.008248848,7.864888472,8.173442132,6.172159459,5.784515735
45,45,15,-0.5,1.5,9.5,8.367146013,9.950573044,12.31027515,11.86429174,10.10254569,8.426879671
45,45,15,1.5,-2.5,-2.5,5.104656276,5.106286763,6.306290013,5.422128782,3.456469732,4.981321629
45,45,15,1.5,-2.5,1.5,2.560562057,4.852255007,7.323122478,6.385044116,2.58370795,1.163792766
45,45,15,1.5,-2.5,5.5,4.168626369,7.301599509,10.13493323,9.218349712,5.691384426,3.162691155
45,45,15,1.5,-2.5,9.5,7.563016587,10.67128088,13.60036159,12.72384109,9.676042696,7.079474467
45,45,15,1.5,-0.5,-2.5,4.835269802,3.383775807,4.840519521,4.632017946,3.761722303,5.230987378
45,45,15,1.5,-0.5,1.5,1.503060631,3.0293468,6.25010175,6.028998466,2.935896688,2.300238163
45,45,15,1.5,-0.5,5.5,3.710187663,6.115270673,9.372943955,8.915073425,5.799493384,3.795883889
45,45,15,1.5,-0.5,9.5,7.528276756,10.08971502,12.99861373,12.5146049,9.646444524,7.63139122
45,45,15,1.5,1.5,-2.5,5.060277199,2.457126637,3.793642156,4.584265511,5.046426369,6.156199241
45,45,15,1.5,1.5,1.5,2.591265801,1.940864415,5.551647479,5.846947183,4.189871761,4.196921007
45,45,15,1.5,1.5,5.5,4.265575714,5.71946122,8.681330261,9.084086015,6.622613475,5.212855004
45,45,15,1.5,1.5,9.5,7.98862672,9.934433941,12.7715577,12.38749639,10.27318246,8.424253431
45,45,45,-2.5,-2.5,-2.5,7.786739887,6.634901418,5.326732376,4.195782449,2.997555739,6.247528849
45,45,45,-2.5,-2.5,1.5,6.232996394,6.276725666,6.772762618,5.407000044,1.743577014,4.018460325
45,45,45,-2.5,-2.5,5.5,6.962882942,8.261486795,9.740616349,8.893888095,5.437813542,4.897887153
45,45,45,-2.5,-2.5,9.5,9.566967542,11.43488736,12.51290055,12.2722688,9.436857697,8.225184483
45,45,45,-2.5,-0.5,-2.5,7.382105135,5.454631024,3.598728645,2.24397838,2.927697928,6.531384802
45,45,45,-2.5,-0.5,1.5,6.211064953,5.409226444,5.31340669,4.243409388,1.571136232,4.56533296
45,45,45,-2.5,-0.5,5.5,6.907293476,7.684198209,8.63501505,7.962520572,5.42179473,5.568586079
45,45,45,-2.5,-0.5,9.5,9.599296756,11.1227404,12.39251152,11.58020135,9.294817727,8.722352153
45,45,45,-2.5,1.5,-2.5,8.114821278,5.054012683,1.781703438,1.061342286,4.034550007,7.743051806
45,45,45,-2.5,1.5,1.5,6.727039221,5.029540935,4.222523272,3.725176785,3.074014944,5.849699451
45,45,45,-2.5,1.5,5.5,7.687989591,7.409327766,7.968980185,7.609053278,5.953696322,6.719364145
45,45,45,-2.5,1.5,9.5,9.974424806,10.81781036,12.02421491,11.64252319,9.435428631,9.428624979
45,45,45,-0.5,-2.5,-2.5,6.029596473,4.964066882,5.393844274,5.074883078,3.382146235,5.196596124
45,45,45,-0.5,-2.5,1.5,4.158902501,5.018404967,6.708187264,6.254088535,2.324876538,2.056434567
45,45,45,-0.5,-2.5,5.5,5.403944124,7.362030321,9.442789003,8.940415714,5.52750949,3.649343572
45,45,45,-0.5,-2.5,9.5,8.532587057,10.60409945,13.37626297,12.96528681,9.669282249,7.40276393
45,45,45,-0.5,-0.5,-2.5,6.149299488,4.006398969,3.477242073,3.64242554,3.36035494,5.548532182
45,45,45,-0.5,-0.5,1.5,4.250181539,3.630854372,5.043391386,5.087251966,2.200429293,3.087317505
45,45,45,-0.5,-0.5,5.5,5.245451846,6.649114023,8.486169651,8.350791761,5.589006915,4.252317172
45,45,45,-0.5,-0.5,9.5,8.577646158,9.80551971,12.27775488,12.04569403,9.555352684,7.802427695
45,45,45,-0.5,1.5,-2.5,6.876088694,3.442579142,1.672589085,2.999867416,4.284083767,6.71421747
45,45,45,-0.5,1.5,1.5,5.14554004,3.105747957,4.084680345,4.678077737,3.64859064,4.802002648
45,45,45,-0.5,1.5,5.5,5.958923811,6.315184887,8.054343417,8.150434561,6.257765118,5.544849241
45,45,45,-0.5,1.5,9.5,8.700358517,9.490460193,11.98545248,12.29093796,9.869077016,8.591373807
45,45,45,1.5,-2.5,-2.5,5.206198613,4.494403608,6.022021003,6.443240617,4.74422716,4.961087829
45,45,45,1.5,-2.5,1.5,2.277690206,4.265249366,6.977422022,7.332508423,3.957328638,0.948799478
45,45,45,1.5,-2.5,5.5,4.082169316,7.058765273,10.15953831,10.19952947,6.276906835,3.165761879
45,45,45,1.5,-2.5,9.5,7.545485692,10.62392188,13.19348846,13.12689275,9.916960067,7.041582439
45,45,45,1.5,-0.5,-2.5,5.102375773,3.051247259,4.478688137,5.407907684,4.608479976,5.124823021
45,45,45,1.5,-0.5,1.5,2.296518189,2.639987021,5.908657542,6.522151192,3.868849344,2.513440078
45,45,45,1.5,-0.5,5.5,4.002633211,6.187473034,9.226836702,9.46976319,6.435960465,3.973905509
45,45,45,1.5,-0.5,9.5,7.596521069,10.16698689,12.81972965,12.72603316,10.09024159,7.5132347
